gnd_contradictions,gnd_chain_of_custody,gnd_illegal_search_or_raid,gnd_wrong_identification,gnd_dying_declaration_validity,gnd_circumstantial_insufficient,gnd_medical_inconsistency,gnd_misdirection_on_law,gnd_procedural_error,gnd_new_evidence,gnd_sentence_excessive_or_inadequate,gnd_delay_prejudice,gnd_judicial_bias_or_unfair_trial,gnd_other,eyewitness_present,child_witness_present,expert_evidence_present,forensic_evidence_present,dying_declaration_present,confession_present,procedural_defects_present,digital_evidence_present,hospital_treatment_details_present,total_grounds_raised,coa_year,appeal_duration_days,brief_facts_summary_length,brief_facts_summary_word_count,grounds_of_appeal_raw_text_summary_length,grounds_of_appeal_raw_text_summary_word_count,court_of_appeal_analysis_summary_length,court_of_appeal_analysis_summary_word_count,murder_with_eyewitness,drug_with_forensic,medical_evidence_score,custody_quality_score,evidence_count,grounds_to_evidence_ratio,offence_category_grouped_Customs,offence_category_grouped_Drug_Related,offence_category_grouped_Environmental,offence_category_grouped_Firearms_Weapons,offence_category_grouped_Fraud_Corruption,offence_category_grouped_Murder_Related,offence_category_grouped_Other,offence_category_grouped_Robbery_Theft,offence_category_grouped_Sexual_Offenses,offence_category_grouped_Traffic_Vehicle,medical_evidence_strength_Strong,medical_evidence_strength_Unknown,medical_evidence_strength_Weak,chain_of_custody_quality_Moderate,chain_of_custody_quality_Unknown,chain_of_custody_quality_Weak,appeal_type_simplified_Conviction_Only,appeal_type_simplified_Other,appeal_type_simplified_Revision,appeal_type_simplified_Sentence_Only,appeal_type_simplified_Writ
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,-0.7907177243469907,0.04346615911181071,0.5829431344167311,-1.1375982318819935,-1.056963095701507,-0.5396658137277255,-0.47909159355871517,0.8287756783354258,0.8909633171157235,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1.6322776783672412,0.04346615911181071,-0.7576527245460412,0.693353036396604,0.6247795761425993,-0.37465840175284076,-0.1817797148251863,0.14279659626403027,0.23312172288437163,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,0.793220654420335,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-1.3964665750255487,0.04346615911181071,-0.20049971410754883,-0.07504618438916807,-0.08528955196935667,-0.810749419115036,-0.5534195632420974,0.31982345615342267,0.5620425200000476,1.5490179216972058,-0.41658848547324623,1.3686858363326762,1.943055434527529,0.15905663424448158,-1.2416099101999774,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.18496887366843268,0.04346615911181071,-0.5073624490875184,-0.6393393621537194,-0.6084983832097453,-0.6280626415714137,-0.5534195632420974,-0.5136780091591332,-0.3777311860447408,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.04346615911181071,0.2795090333471522,-0.21912103828650034,-0.12266161134367015,-0.8696806376774948,-0.8878954268173174,-0.7054571073726417,-0.5891802699048182,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1.0265288276886833,0.04346615911181071,-0.2545006981962027,0.7233686309585482,0.5500354573939723,-0.25679596462792315,-0.2932716693502596,1.0869398490074564,0.937952002417963,1.5490179216972058,-0.41658848547324623,1.3686858363326762,1.943055434527529,2.661947822167079,-0.6311607408138836,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1.0265288276886833,0.025981861668441724,2.401833423879009,0.16507857210638568,-0.01054543322072973,-0.3864446454653325,-0.2561076845085685,-0.21494518309578353,-0.23676513013802258,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,0.3862545414962725,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3964665750255487,0.025981861668441724,-0.4070749072085898,-0.8554516429997178,-0.7579866207069992,-0.12714728379051374,0.004040209383269264,-0.35509144717488583,-0.30724815809138173,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,1.943055434527529,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.3964665750255487,0.025981861668441724,-0.6453649639807449,-0.7774110971386629,-0.7579866207069992,-0.8873600032462324,-0.7020755026088619,-0.6980809882105836,-0.8241236964160153,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1.0265288276886833,0.025981861668441724,-1.0568010332276316,-0.20711480046172265,-0.12266161134367015,0.32662309914041915,0.4871720123252537,-0.3735317450800309,-0.3542368433936211,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,2.4210851061165846,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-1.3964665750255487,0.025981861668441724,0.11150597173800686,-0.12907425460066768,-0.0479174925950432,-0.7812838098338066,-0.8507314419756262,-0.21863324267681253,-0.3307425007425014,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.0883569997195337,1.4105022282057802,-1.3772652811746648,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1.6322776783672412,0.025981861668441724,1.4666735248199396,0.03901307494621996,-0.12266161134367015,0.10857759045932154,0.07836817906665149,-0.3624675663369439,-0.40122552869586053,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-0.020711571427789968,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,0.6455157032813618,0.6993561553089928,0.7368957542655397,-0.044643577803071384,0.004040209383269264,0.2829428603431326,0.28011040818661104,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,-0.18496887366843268,0.025981861668441724,-0.7147948006661571,-0.3391834165342772,-0.4216380863381779,0.3796611958466321,0.33851607295848923,-0.3034586130404797,-0.23676513013802258,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-0.8346437972759149,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.4207799770101253,0.025981861668441724,-1.0568010332276316,0.3571783773028287,0.28843104177377804,0.6919966542276639,0.5614999820086359,0.45996972023252497,0.3740877787910899,1.5490179216972058,-0.41658848547324623,1.3686858363326762,1.943055434527529,0.15905663424448158,-0.020711571427789968,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-1.3964665750255487,0.025981861668441724,-0.40536059025339444,0.3151565449161068,0.5500354573939723,-0.29215469576539843,-0.2932716693502596,0.10960406003476919,0.16263869493101252,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-1.2416099101999774,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,-0.18496887366843268,0.025981861668441724,-0.40536059025339444,-0.5673019352050533,-0.49638220508680486,-0.5396658137277255,-0.6277475329254796,-0.5985033795228004,-0.6126746125559379,1.5490179216972058,-0.41658848547324623,1.3686858363326762,1.0883569997195337,1.4105022282057802,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.3964665750255487,0.025981861668441724,-1.0568010332276316,0.32716278274088445,0.026826626153583742,-0.13304040564675962,-0.40476362387533293,-0.1965048851906385,-0.283753815440262,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,3.8041446932288143,-0.22512415719888917,-0.0479174925950432,0.0908982248905839,0.1526961487500337,0.0727234642244791,0.06866132432653367,1.5490179216972058,-0.41658848547324623,1.3686858363326762,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,0.32716278274088445,0.363175160522405,-0.47484147330902077,-0.36759963903364185,0.1612368941691753,0.09215566697765337,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,1.1323817185568443,-0.423227081307721,-0.1600336707179836,-1.1820160960585266,-1.1852073055508463,-0.49523771125398813,-0.5656859272536985,1.5490179216972058,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.7907177243469907,0.025981861668441724,0.760374939279451,1.6838676569407631,1.4095928230031822,-0.362872158040349,-0.40476362387533293,0.2976950986672486,0.1861330375821322,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.4207799770101253,0.025981861668441724,0.030075916366227213,-0.8434454051749402,-0.6084983832097453,-0.3039409394778902,-0.3304356541919507,-0.7902824777363088,-0.7536406684626562,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,-1.092388959716817,1.6071528802684598,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.18496887366843268,0.025981861668441724,-0.07278310094549444,-0.5853112919422199,-0.5337542644611183,-0.45126898588403724,-0.4419276087170241,-1.0558227675703973,-1.1060558082294518,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,0.23365856491153825,-1.092388959716817,0.793220654420335,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,-0.5913144108546087,-0.4590101457124914,-0.6221695197151678,-0.5905835480837885,-0.6796406903054386,-0.5891802699048182,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.18496887366843268,0.025981861668441724,-1.0568010332276316,0.267131593616996,-0.0479174925950432,-0.6221695197151678,-0.5534195632420974,-0.41778846005237896,-0.40122552869586053,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.18496887366843268,0.025981861668441724,0.06007646308214603,0.5252657068497163,0.25105898239946456,-0.46894835145277486,-0.4419276087170241,-0.08586309775976825,-0.11929341688242402,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-0.8346437972759149,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.4207799770101253,0.025981861668441724,1.002093629961997,0.2851409503541626,0.28843104177377804,-0.050536699659317265,0.07836817906665149,-0.5136780091591332,-0.5421915846025788,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.020711571427789968,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.3964665750255487,0.025981861668441724,-1.0568010332276316,0.963493387454102,0.6995236948912262,1.0220114781774332,0.8959758455838559,0.06165928548139208,-0.16628210218466344,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,0.35665329633094345,-0.18310232481216726,-0.1974057300922971,-0.4218033766028078,-0.40476362387533293,-0.36615562591797285,-0.2602594727891423,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,0.2491222368798295,0.026826626153583742,-0.25090284277167724,-0.2561076845085685,0.27556674118107455,0.1861330375821322,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.18496887366843268,0.025981861668441724,-1.0568010332276316,0.03300995603383112,-0.01054543322072973,-0.3982308891778243,-0.40476362387533293,-0.2001929447716675,-0.2602594727891423,-0.6455703229723349,-0.41658848547324623,-0.1306363889319279,-0.6210398698964571,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7907177243469907,0.025981861668441724,0.8023757046817372,0.18909104775594107,0.2136869230251511,-0.510200204446496,-0.36759963903364185,-0.41041234089032097,-0.3542368433936211,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,-0.885467237561662,-0.6832425019583722,-0.6693144945651348,-0.776403472292244,-1.2180973891356737,-1.3175048920895291,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.18496887366843268,0.025981861668441724,1.554103689534903,-0.9515015455979393,-1.056963095701507,-0.7105663475588561,-0.5534195632420974,-0.875107848099976,-0.9415954096716139,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,-0.16509296807500073,-0.1974057300922971,-0.2685822083404149,-0.3304356541919507,-0.21863324267681253,-0.2602594727891423,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.0883569997195337,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-0.18496887366843268,0.025981861668441724,-0.6676510843982847,0.3811908529523841,0.363175160522405,0.1557225653092886,0.11553216390834259,0.3530159923826837,0.16263869493101252,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.18496887366843268,0.025981861668441724,0.1269348243347651,-0.21912103828650034,-0.1600336707179836,-0.4218033766028078,-0.1817797148251863,-0.5800630816176553,-0.44821421399809996,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,0.09304114515771955,-0.08528955196935667,-0.31572718319038195,-0.2561076845085685,-0.3034586130404797,-0.42471987134698025,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4207799770101253,0.025981861668441724,-1.0568010332276316,-0.0930555411263346,-0.08528955196935667,-0.4925208388777584,-0.36759963903364185,-0.44729293670061104,-0.40122552869586053,1.5490179216972058,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,1.6071528802684598,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1.0265288276886833,0.025981861668441724,-1.0568010332276316,0.2071004044931076,0.2136869230251511,0.07321885932184626,-0.07028776030011295,-0.12643175315108734,-0.025316046277945176,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,2.4210851061165846,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,-0.18496887366843268,0.025981861668441724,0.3369386513461968,-0.8674578808244955,-0.8701027988299396,-0.5219864481589878,-0.14461572998349517,-0.6464481540761775,-0.4952028993003394,1.5490179216972058,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.18496887366843268,0.025981861668441724,0.04207613505259474,0.05702243168338649,-0.01054543322072973,-0.7223525912713478,-0.7020755026088619,-0.14856011063726138,-0.09579907423130431,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1.6322776783672412,0.025981861668441724,1.8275372438885633,-0.09905866003872345,-0.49638220508680486,0.2559056368654686,-0.10745174514180407,0.8693443337267449,0.5385481773489279,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,0.15905663424448158,0.793220654420335,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.7907177243469907,0.025981861668441724,0.7260886001755438,0.23711599905505182,0.026826626153583742,0.29126436800294386,0.4871720123252537,0.4415294223273799,0.7030085759067658,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,-0.5665063840417583,-0.2671459895856111,-0.272149848840924,-0.056429821515563146,0.041204194224960376,0.07641152380550811,0.1391443522798928,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1.6322776783672412,0.025981861668441724,0.3335100174358061,-0.5673019352050533,-0.6458704425840588,0.08500510303433802,0.041204194224960376,-0.04529444236844916,0.021672639024294244,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-0.020711571427789968,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,-0.18496887366843268,0.025981861668441724,0.2675088146607847,-0.4772551515192206,-0.346893967589551,0.19697441830300977,0.11553216390834259,-0.1965048851906385,0.045166981675413956,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-0.8346437972759149,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-1.3964665750255487,0.025981861668441724,0.7663750486226347,0.29714718817894026,0.4379192792710319,-0.7577113224088231,-0.7020755026088619,0.043218987576247044,0.021672639024294244,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-1.2416099101999774,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,-0.4592457947820541,-0.4590101457124914,-0.7459250786963313,-0.7020755026088619,-0.49523771125398813,-0.518697241951459,1.5490179216972058,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0.4207799770101253,0.025981861668441724,-0.3873602622238432,0.09304114515771955,0.026826626153583742,-0.6044901541464301,-0.6277475329254796,-0.2075690639337255,-0.11929341688242402,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,1.4105022282057802,-0.56333305532654,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.7907177243469907,0.025981861668441724,-1.0568010332276316,0.0990442640701084,-0.23477778946661057,0.09679134674682978,0.004040209383269264,0.8804085124698319,0.7969859465112447,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.4207799770101253,0.025981861668441724,-0.05392561443834547,0.09304114515771955,0.25105898239946456,-0.7341388349838396,-0.6649115177671707,-0.30714667262150874,-0.3542368433936211,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.020711571427789968,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.7907177243469907,0.025981861668441724,-0.875940594454521,-1.1195888751448269,-1.0195910363271934,-0.7282457131275937,-0.8878954268173174,-0.6390720349141195,-0.6361689552070576,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1.0265288276886833,0.025981861668441724,-0.05221129748315011,0.4292158042514948,0.28843104177377804,-0.6928869819901183,-0.6649115177671707,0.6849413546752945,0.3505934361399702,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,0.3862545414962725,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.18496887366843268,0.025981861668441724,-1.0568010332276316,1.0115183387532127,0.8116398730141666,0.29126436800294386,0.3756800578001804,1.1090682064936304,1.0319293730224417,-0.6455703229723349,2.400450408186381,0.6190247237003741,1.0883569997195337,1.4105022282057802,-0.8346437972759149,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.025981861668441724,0.7192313323547623,-0.693367432365219,-0.5711263238354318,-0.3864446454653325,-0.2561076845085685,-0.7681541202501347,-0.7301463258115365,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
